QUEST_UNUSED_20180327_000113	我們輕裝步兵藉由與高地戰士維持盟約的條件取得盾牌補給。{nl}至今他們都很守時，但最近盾牌補給突然中斷了。{nl}	우리 펠타스타는 하이랜더와 맹약을 유지하는 조건으로 방패를 보급받고 있습니다.{nl}여태껏 기한을 잘 지켜 주셨는데 최근에 갑자기 방패 보급이 끊기고 말았습니다.{nl}				펠타스타 마스터
QUEST_UNUSED_20180327_000114	請向高地戰士大師詢問一下是怎麼回事，如果是你能夠解決的事情，你就直接出手幫忙吧。	어찌 된 일인지 하이랜더 마스터께 여쭈어 보시고 그대가 해결할 수 있는 일이라면 직접 해결하십시오.				펠타스타 마스터
QUEST_UNUSED_20180327_000115	既然你都說到這份上了，我也不是沒有辦法。{nl}佩迪米安外城的莫厄把我的材料破壞殆盡，如果你狠狠教訓牠，我就把你的順序提前。	그렇게까지 말한다면 방법이 없는 건 아니오.{nl}내 재료들을 다 박살낸 페디미안 외곽의 모아를 흠씬 두들겨준다면 순서를 앞당겨 드리지.				플레쳐 마스터
QUEST_UNUSED_20180327_000116	我正在追查艾保尼風的行蹤。{nl}根據最近取得的情報，他在大教堂進行了某種實驗。{nl}	난 에보니폰의 행적을 쫓고 있어.{nl}최근 정보로는 대성당에서 무언가를 실험했다는군.{nl}				레인저 마스터
QUEST_UNUSED_20180327_000117	你立刻前往大教堂把莫亞體液樣本取回。{nl}調查它也許就能知道些什麼。	넌 곧장 대성당으로 가서 모야의 체액 샘플을 가져와 줘.{nl}그걸 조사하면 뭔가 알 수 있겠지.				레인저 마스터
QUEST_UNUSED_20180327_000118	聽說不輕易現身的米諾牛頭怪出現了。{nl}如果想得到我的指導，必須擁有輕鬆獵殺牠的能力。	좀처럼 모습을 드러내지 않던 미노타우로스가 나타났다고 하더군요.{nl}제게 가르침을 받고 싶다면 그 정도는 쉽게 사냥할 실력은 갖추고 있어야겠죠.				헌터 마스터
QUEST_UNUSED_20180327_000119	如果你不願意出手，那我就親自出馬。{nl}我會把這個任務讓給你，你最好心存感激地接受。	당신이 나서지 않겠다면 내가 직접 나섰을 테죠.{nl}양보해 드리는 거니까 고맙게 받으시는 게 좋을 거예요.				헌터 마스터
QUEST_UNUSED_20180327_000120	真厲害。你得到我的肯定了。{nl}如果想學獵人的技能請隨時來找我。	훌륭해요. 제가 인정해 드리죠.{nl}헌터의 기술을 배우고 싶다면 언제든 찾아오세요.				헌터 마스터
QUEST_UNUSED_20180327_000121	像你這樣的高手，路克索那市場的地心蟲王只是小菜一碟吧。{nl}如果連這種小事都辦不到，那我就不能接受你想成為遊俠的願望。	너 정도의 실력자라면 록소나 장터의 리버피드는 쉽게 잡을 수 있겠지.{nl}이런 것도 해내지 못한다면 레인저 지망생으로 받아들여 줄 수 없어.				레인저 마스터
QUEST_UNUSED_20180327_000122	你來找我真是太好了。{nl}因為大家都集中在其他地方，只有我們遊俠派不出人手。	네가 와 줘서 정말 다행이야.{nl}다들 그곳에 집중하고 있는데 우리 레인저들만 파견을 못 가고 있거든.				레인저 마스터
QUEST_UNUSED_20180327_000123	聽說你比獵人快一步。{nl}辛苦了。我的指導很嚴格，做好覺悟吧。	듣자하니 헌터들보다 네가 한 발 더 빨랐다고 하더군.{nl}수고했어. 내 지도는 엄격하니까 각오해.				레인저 마스터
QUEST_UNUSED_20180327_000124	想跟我學工兵的技能？ 這想法很棒。{nl}我正好在開發新的陷阱，不過材料不夠。{nl}	내게 새퍼의 기술을 배우겠다고? 아주 좋은 생각이야.{nl}안 그래도 내가 새로운 함정을 개발 중이었는데 재료가 부족했거든.{nl}				새퍼 마스터
QUEST_UNUSED_20180327_000125	所以你必須幫我一點忙。{nl}你願意在露克立斯紀念碑向遠古石龜獸取回天然瑪瑙石嗎？	그러니 네가 날 좀 도와줘야겠다.{nl}루클리스 기념지에서 락투르투가에게서 천연 마노석을 가져와 주겠어?				새퍼 마스터
QUEST_UNUSED_20180327_000126	就是露克立斯紀念碑的遠古石龜獸。{nl}其他地方的遠古石龜獸絕對不會給瑪瑙石。	루클리스 기념지의 락토르투가야.{nl}다른 곳의 락토르투가는 마노석 같은 거 절대 안줘.				새퍼 마스터
QUEST_UNUSED_20180327_000127	很好。我得到瑪瑙石了…{nl}以後如果想磨練工兵的技能就隨時來找我。	좋아. 마노석은 받았고.. {nl}앞으로 새퍼의 기술을 연마하고 싶으면 언제든지 찾아와.				새퍼 마스터
QUEST_UNUSED_20180327_000128	我的門生把所有的委託搞砸了，害我抬不起頭。{nl}如果你能幫我挽回顏面，我就把弩箭手的技能傳授給你。	기껏 온 의뢰를 내 제자들이 망쳐버리는 바람에 얼굴을 들고 다닐수가 없어.{nl}자네가 내 체면을 살려준다면 쿼렐슈터의 기술을 전수해 주겠네.				쿼렐슈터 마스터
QUEST_UNUSED_20180327_000129	就是市中心街道的神殿射手。{nl}當神殿射手出現在門生面前，他們就逃跑了，所以你要做好萬全的準備。	중심시가에 있는 템플슈터네.{nl}제자들이 코 앞에 두고 도망쳐 버릴 정도니 준비를 단단히 하게.				쿼렐슈터 마스터
QUEST_UNUSED_20180327_000130	你打倒他們啦。這下子得救了。{nl}你隨時都能來找我上課。我會真心誠意地教你。	해치웠군. 이제야 좀 살겠네.{nl}수업은 얼마든지 찾아 오게. 성심성의껏 가르쳐 주지.				쿼렐슈터 마스터
QUEST_UNUSED_20180327_000131	我要測試你的能耐，看你是否有資格向我學習技能。{nl}我想露克立斯紀念地的斯帕娜史霍應該配得上你的名聲，你覺得呢？	내게 기술을 배울 자격이 있는지 네 기량을 시험해 봐야겠다.{nl}루클리스 기념지의 스파나스혼이라면 네 명성에 걸맞지 싶은데, 어때?				아처 마스터
QUEST_UNUSED_20180327_000132	聽說斯帕娜史霍因為體型太大，在地面上的時間比在空中飛的時間還要長。	스파나스혼은 몸집이 너무 커서 날아다니는 때보다 땅에 있을 때가 많다고 들었어.				아처 마스터
QUEST_UNUSED_20180327_000133	本來就不期待你能打倒牠，真讓人意外耶？{nl}很好。你可以隨時來找我學習技能。	해치울 거라곤 별로 기대 안 했는데, 이거 의외인걸?{nl}좋아. 기술을 배우러 언제든 찾아와도 좋아.				아처 마스터
QUEST_UNUSED_20180327_000134	聽說米諾牛頭怪在路克索那市場出沒。{nl}為防萬一，希望你能把消滅牠的證據帶回來。	미노타우로스는 록소나 장터에서 모습을 드러냈다고 해요.{nl}혹시 모르니 처치한 증거를 꼭 챙겨오시길 바랄게요.				헌터 마스터
QUEST_UNUSED_20180327_000135	你想透過牧師的使命達到更高的境界啊。{nl}我會幫助你透過奉獻達成使命。	클레릭의 사명을 통해 더 높은 경지에 오르고자 하시는군요.{nl}봉사를 통해 그 사명을 이룰 수 있도록 제가 도와드릴 수 있습니다.				클레릭 마스터
QUEST_UNUSED_20180327_000136	有很多人等著治療，但藥草卻不夠。{nl}請你從朝聖者之路的百夫長大師那裡取得名為尼扣堤亞的藥草。{nl}	치료를 기다리는 분들은 많은데 약초가 부족합니다.{nl}순례자의 길에 계시는 센츄리온 마스터께 니코티아라는 약초를 받아와 주세요.{nl}				클레릭 마스터
QUEST_UNUSED_20180327_000137	我想那會是一趟遙遠的路途。{nl}希望女神的庇護與你同在。	먼 길이 되시겠군요. {nl}여신의 가호가 늘 함께하기를.				클레릭 마스터
QUEST_UNUSED_20180327_000138	啊，是牧師大師派你來的呀。{nl}很高興見到你。我是百夫長大師。	아, 클레릭 마스터가 보냈군.{nl}반갑소. 내가 센츄리온 마스터요.				센츄리온 마스터
QUEST_UNUSED_20180327_000139	我很遺憾，牧師大師想要的尼扣堤亞目前短缺了。{nl}因為上頭下達緊急徵用命令，我也沒辦法。{nl}	클레릭 마스터께서 요청하신 니코티아는 안타깝게도 현재 동이 났소.{nl}급한 징발 명령이 내려와서 어쩔 도리가 없었지.{nl}				센츄리온 마스터
QUEST_UNUSED_20180327_000140	但是請別擔心。{nl}這附近長滿了尼扣堤亞，只摘走嫩芽應該沒有問題。	하지만 걱정하지 마시오. {nl}이 근처에 잔뜩 자라고 있는 게 니코티아니까 어린 순만 뜯어 간다면 문제없을 거요.				센츄리온 마스터
QUEST_UNUSED_20180327_000141	尼扣堤亞就在不遠處。{nl}請替我向牧師大師問好。	니코티아는 그리 멀지 않는 곳에 있소.{nl}클레릭 마스터께 내 안부도 전해 주시오.				센츄리온 마스터
QUEST_UNUSED_20180327_000142	謝謝你。有了它就能為許多受苦的人治療。{nl}你往牧師更高的境界邁進，我想女神也會很高興的。	감사합니다. 이걸로 고통받는 많은 분들을 치료하실 수 있을 거예요.{nl}여신께서도 그대가 클레릭의 더 높은 경지로 향하는 것을 기뻐하실 겁니다.				클레릭 마스터
QUEST_UNUSED_20180327_000143	身為聖火祭司當然會想登上更高的境界，去膜拜一下佩迪米安的女神像再回來找我。{nl}聖地巡禮不就是盡全力做對女神應盡義務的必經過程嗎？	크리비로서 더 높은 경지에 오르고 싶거든 페디미안의 여신상에 경배를 드리고 오게.{nl}성지순례야말로 여신께 의무를 다하는 통과의례 아니겠는가.				크리비 마스터
QUEST_UNUSED_20180327_000144	出發前先把供養品拿去吧。{nl}聖水祭司大師和牧師大師會把參拜所需的供養品分給你的。	떠나기 전에 공양품을 가져가게.{nl}경배에 필요한 공양품은 프리스트 마스터와 클레릭 마스터께서 나누어 주실 것일세.				크리비 마스터
QUEST_UNUSED_20180327_000145	你要去參拜聖地啊。{nl}當我還是小祭司時前去參拜聖地的記憶，我至今還忘不了呢。	성지순례를 떠나시는군요.{nl}아직 저도 어린 사제였을 시절에 다녀왔던 기억을 잊을 수 없답니다.				프리스트 마스터
QUEST_UNUSED_20180327_000146	觀瞻佩迪米安的女神像就能感覺到心中充滿信仰。	페디미안의 여신상을 바라보면 가슴이 신앙으로 차오르는 것을 느낄 수 있지.				크리비 마스터
QUEST_UNUSED_20180327_000147	我可以給你供養品。{nl}但是…在那之前我有個請求。{nl}	공양품은 내어 드릴 수 있습니다. {nl}하지만.. 그 전에 한 가지 청이 있습니다.{nl}				프리스트 마스터
QUEST_UNUSED_20180327_000148	由於遠古石龜獸在夏奧雷伊西邊森林作亂，居民們怨聲載道。{nl}只要你把那怪物消滅掉，我就給你供養品。	샤울레이 서쪽 숲에 락토르투가가 날뛰는 통에 주민들의 원성이 자자합니다.{nl}그 몬스터만 처리해 주신다면 공양품을 내어 드리겠습니다.				프리스트 마스터
QUEST_UNUSED_20180327_000149	是夏奧雷伊西方森林。{nl}這是居民準備的供品，至少也要給予這點慈悲吧？	샤울레이 서쪽 숲입니다. {nl}주민들이 마련해 주신 공양품이니 그 정도 자비는 베풀어야 하지 않겠습니까?				프리스트 마스터
QUEST_UNUSED_20180327_000150	女神也會對你的慈悲感到高興的。{nl}請收下供養品吧。{nl}	여신께서도 당신의 자비에 기뻐하고 계실 겁니다.{nl}자. 여기 공양품을 받으십시오.{nl}				프리스트 마스터
QUEST_UNUSED_20180327_000151	女神也會對你的慈悲感到高興的。{nl}如果有空，我也想再去看看佩迪米安。	여신께서도 당신의 자비에 기뻐하고 계실 겁니다.{nl}저도 짬이 있다면 다시 페디미안에 들러 보고 싶군요.				프리스트 마스터
QUEST_UNUSED_20180327_000152	你要到佩迪米安參拜啊。{nl}來。請把這供養品帶去吧。	페디미안으로 순례를 가시는군요.{nl}자. 여기 공양품을 가져 가십시오.				클레릭 마스터
QUEST_UNUSED_20180327_000153	女神像在佩迪米安的中心。{nl}那裡又大又廣，請小心別迷路囉。	여신상은 페디미안의 중앙에 있습니다.{nl}워낙 크고 거대하니 헤매지 않도록 조심하세요.				클레릭 마스터
QUEST_UNUSED_20180327_000154	佩迪米安的女神像有個有趣的傳說。{nl}如果有機會，過去探訪一下也不錯。	페디미안의 여신상엔 재미있는 전설이 있습니다.{nl}기회가 되시면 한 번 찾아보시는 것도 좋겠지요.				클레릭 마스터
QUEST_UNUSED_20180327_000155	我感覺得到你身上充滿女神的祝福。{nl}辛苦了。那個祝福能引領你到更高的境界。	자네에게서 여신의 은총이 충만함을 느낄 수 있네.{nl}수고했네. 그 충만함이 자네를 더욱 높은 경지로 이끌어 줄 걸세.				크리비 마스터
QUEST_UNUSED_20180327_000156	你去過佩迪米安了嗎？{nl}聖火祭司大師正在等你。	페디미안엔 다녀오셨나요?{nl}크리비 마스터께서 기다리고 계십니다.				클레릭 마스터
QUEST_UNUSED_20180327_000157	你想背負聖水祭司的使命繼續跟隨女神的腳步嗎？{nl}既然如此，你可以藉由掃除邪惡達到更高的境界。	프리스트의 사명을 지고 여신의 길을 계속 따르시렵니까.{nl}그렇다면 악을 퇴치하는 것으로 더 높은 경지에 이를 수 있을 것입니다.				프리스트 마스터
QUEST_UNUSED_20180327_000158	聽說佩迪米安附近的大餓鬼路有邪惡的氣息出沒。{nl}請在那股氣息中把實體揪出來，並用女神的名義將之掃除。	페디미안 근처의 큰 아귀 길에 사악한 기운이 출몰하고 있다고 합니다.{nl}그 기운에서 실체를 뽑아내 여신의 이름으로 퇴마해 주십시오.				프리스트 마스터
QUEST_UNUSED_20180327_000159	只要遵循女神的話語，所有人都能得到女神的力量驅逐邪惡。{nl}但那股力量的強弱會因信仰之心而異。	여신의 말씀을 따르는 자라면 누구든 여신의 힘을 받아 사악한 기운을 몰아낼 수 있습니다.{nl}하지만 그 힘의 크기는 신앙심에 따라 다르겠지요.				프리스트 마스터
QUEST_UNUSED_20180327_000160	辛苦了。{nl}將來也請你以女神之名審判邪惡，使其無法在此地立足。	수고하셨습니다. {nl}앞으로도 부정한 것들이 이 땅에 발을 붙이지 못하도록 여신의 이름으로 심판해 주십시오.				프리스트 서브 마스터
