QUEST_LV_0400_20180327_000105	為了學習箭術，才跟著來到這裡，但師父什麼都不教我，只會要我找弓箭...{nl}要是知道只是要來找弓箭的，我才不會選這麼辛苦的路哩...{nl}	궁술을 배우려고 여기까지 따라왔건만 알려주는 건 별거 없고 화살을 찾으라니..{nl}화살 찾으러 다닌다는 사실만 알았어도 이런 고생길에 나서진 않았을 거야.. {nl}				아퀼라스
QUEST_LV_0400_20180327_000106	利迪亞夏班也是。{nl}既然用那造箭者之箭還什麼的殺了集布理納斯，怎麼不把弓箭收走，就這麼丟著？	리디아 샤펜도 그렇지. {nl}플레세트인지 뭔지로 지부리나스를 죽였으면 화살을 수거해 가야지 그냥 두고가?				아퀼라스
QUEST_LV_0400_20180327_000107	{nl}是傳說般的人物，受人敬仰，又有什麼用？{nl}連自己的東西都不好好愛惜了。	{nl}전설적인 사람이라고 추앙 받으면 뭐해.{nl}자기 물건도 소중히 안 다루는걸.				아퀼라스
QUEST_LV_0400_20180327_000108	{nl}我也搞不懂師父在想什麼。{nl}難道找到那造箭者之箭還什麼的，就能獲得原諒了嗎？	{nl}스승님도 참 이해 안돼.{nl}플레세트인지 뭔지를 찾으면 용서를 구할 수는 있는 거야?				아퀼라스
QUEST_LV_0400_20180327_000109	{nl}就算退一百步想...不去找弓箭，卻要人報告植物生長狀況，我真的很無法理解。{nl}啊...好不想做啊。	{nl}백 번 양보해도.. 찾으려는 화살은 안 찾고 식생이나 보고하라는 건 정말 이해가 안돼.{nl}으… 하기 싫어.				아퀼라스
QUEST_LV_0400_20180327_000110	你肯幫忙，我當然是好啊。{nl}先幫忙蒐集波皮蕨、愛爾力草和弗里亞花瓣。	도와준다면야 나야 좋지.{nl}일단 포피 고사리와 아일리 풀, 프리아 꽃잎을 모아줘.				아퀼라스
QUEST_LV_0400_20180327_000111	{nl}你問這和傳說中的弓箭有什麼關係？{nl}這我也很想知道。	{nl}이게 전설의 화살이랑 무슨 상관이냐고?{nl}그건 나도 정말 궁금해.				아퀼라스
QUEST_LV_0400_20180327_000112	造箭者之箭還是什麼的真是..	플레세트인지 뭔지 참 내..				아퀼라스
QUEST_LV_0400_20180327_000113	梅坎	메켄				
QUEST_LV_0400_20180327_000114	我還以為你是來看亞奎爾拉斯的...{nl}這個地方不只有怪物，還有魔族出沒，是個危險的地方。	아퀼라스가 보고하러 온 줄 알았는데…{nl}이곳은 몬스터들 뿐만 아니라 마족들도 돌아다녀서 위험한 곳입니다.				메켄
QUEST_LV_0400_20180327_000115	{nl}若沒什麼事請你離..	{nl}별 일이 없다면 어서 떠나시는 것이..				메켄
QUEST_LV_0400_20180327_000116	{nl}啊..?{nl}喔，原來是啟示者啊。	{nl}아..?{nl}오, 계시자님이시군요.				메켄
QUEST_LV_0400_20180327_000117	{nl}你好像很好奇我跟我的弟子在這個地方做些什麼。{nl}不曉得你是否聽亞奎爾拉斯說過...	{nl}저와 제자들이 여기서 무엇을 하고 있는지 궁금하신 듯 합니다.{nl}아퀼라스에게서 혹시 들으신 것이 있으신지..				메켄
QUEST_LV_0400_20180327_000118	{nl}我是星之塔的團員，也是星之塔前團長的親生弟弟。{nl}我在依克拉斯掌控星之塔的過程當中，犯下了失誤。	{nl}아, 전 별의 탑 단원이자 별의 탑 전 단장의 친동생입니다.{nl}이그나스가 별의 탑을 장악하는 과정에서 실수를 저지르고 말았지요.				메켄
QUEST_LV_0400_20180327_000119	{nl}而依克拉斯沒放過我的失誤，並且掌控了星之塔。{nl}因為如此，星之塔的團員當然對我有不好的觀感。	{nl}그리고 제 실수를 놓치지 않은 이그나스는 별의 탑을 장악하게 되었습니다.{nl}당연히 별의 탑 단원들은 저를 좋지 않게 보게 됐습니다.				메켄
QUEST_LV_0400_20180327_000120	{nl}即便我表明了我不是故意的，但團員們不肯聽我解釋，和我斷絕關係。	{nl}고의가 아니었음을 이야기 해도 단원들은 들어주지 않았고 모두 제게 등을 돌렸습니다.				메켄
QUEST_LV_0400_20180327_000121	{nl}我試著找出能挽回我失誤的方法...{nl}後來決定尋找利迪亞夏班的傳承物之一－造箭者之箭。	{nl}제 실수를 만회할 수 있는 방법을 찾다가.. {nl}리디아 샤펜의 전승 중 하나인 플레세트를 찾기로 결심했습니다.				메켄
QUEST_LV_0400_20180327_000122	{nl}因為只要我能找到造箭者之箭，團員們就會願意聽我說了。{nl}在經過幾番調查之後...我判斷造箭者之箭在集布理納斯森林裡的可能性相當高。	{nl}플레세트를 찾아 가면 단원들도 제 이야기를 들어줄 것이니까요.{nl}여러 가지 조사 끝에.. 지부리나스 숲에 플레세트가 있을 가능성이 높다고 판단했습니다.				메켄
QUEST_LV_0400_20180327_000123	{nl}所以我帶著弟子們四處尋找造箭者之箭，卻沒什麼進展。	{nl}그래서 제자들을 데리고 플레세트를 찾고 있지만 별다른 진척이 없군요.				메켄
QUEST_LV_0400_20180327_000124	收集來了啊。{nl}謝謝。	모아왔구나.{nl}고마워.				아퀼라스
QUEST_LV_0400_20180327_000125	{nl}叫我們做這些事的師父就在營地裡，如果你想知道為什麼要找這種東西，就去問他吧。	{nl}이런 일을 시키신 스승님은 캠프에 계시니깐 이런 걸 찾는 이유가 궁금하면 가 봐.				아퀼라스
QUEST_LV_0400_20180327_000126	{nl}那麼我就要來好好端詳這些看起來沒什麼特別的東西，有什麼特異之處了。	{nl}그럼 나는 별 특이할 것이 없어 보이는 것들을 들여다 보면서 특이한 점을 찾아봐야겠다.				아퀼라스
QUEST_LV_0400_20180327_000127	嗯...雖然非常感謝你，但這地方魔族四竄，是很危險。{nl}比起你直接去找，我更希望你能幫我掌握一下我弟子們的搜查狀況。	음.. 매우 감사 드립니다만, 이곳은 마족들이 돌아다니고 있어 위험합니다. {nl}직접 찾기보단 제 제자들의 수색 상황을 알아봐주셨으면 합니다.				메켄
QUEST_LV_0400_20180327_000128	{nl}烏格尼斯在比爾卡斯的棲息地，傑諾納斯則在凱依內渡口。	{nl}우그니스는 빌카스의 서식지에서, 제노나스는 카이넨 나루터에 있습니다.				메켄
QUEST_LV_0400_20180327_000129	額啊嚇我一跳，你是誰？	으앗 깜짝이야, 누구십니까?				우그니스
QUEST_LV_0400_20180327_000130	{nl}搜查狀況？{nl}現在別說是要我搜查了，連到附近去都覺得可怕。	{nl}수색 상황이요?{nl}저는 지금 수색은 커녕 근처에 가는 것조차 무섭다구요.				우그니스
QUEST_LV_0400_20180327_000131	{nl}那裡就是比爾卡斯的主要棲息地了，要怎麼自己去？{nl}如果能披上比爾卡斯的毛，說不定會好一點...	{nl}저기가 바로 빌카스들의 주요 서식지인데, 어떻게 혼자 가요.{nl}빌카스의 털이라도 바를 수 있다면 모를까..				우그니스
QUEST_LV_0400_20180327_000132	在棲息地附近捉比爾卡斯，對我們來說反而危險。{nl}奇勒巴空地那的比爾卡斯數量不輸這裡。	서식지 근처에서 빌카스를 잡으면 오히려 우리가 위험해질 수 있죠.{nl}키르바 공터에도 이곳 못지 않게 빌카스가 많이 있어요.				우그니스
QUEST_LV_0400_20180327_000133	{nl}請從那地方收集來比爾卡斯之毛。	{nl}그곳에서 빌카스의 털을 모으도록 하죠.				우그니스
QUEST_LV_0400_20180327_000134	奇勒巴空地有許多比爾卡斯，應該能順利蒐集到比爾卡斯的毛。	키르바 공터에서 빌카스가 많으니 털을 모으는데 좀 수월할 겁니다.				우그니스
QUEST_LV_0400_20180327_000135	有這麼多，怪物也會把天敵當作同伴的。	이 정도 양이면 몬스터들이 천적도 동료라고 생각할 거에요.				우그니스
QUEST_LV_0400_20180327_000136	現在，利用比爾卡斯的毛，來搜查那些傢伙的巢穴吧。{nl}雖然棲息地相當廣闊，搜查起來應該會有點辛苦...	이제 빌카스의 털을 이용해서 녀석들의 굴을 수색해보려고 해요.{nl}서식지가 꽤 넓어서 수색하는데 조금 벅차기는 하지만..				우그니스
QUEST_LV_0400_20180327_000137	既然你說要幫我，我當然沒理由拒絕。{nl}走吧。	제 일을 돕겠다고 하시면 거절할 이유는 없죠.{nl}가시죠.				우그니스
QUEST_LV_0400_20180327_000138	我看過的地方都沒有造箭者之箭。{nl}你有找到什麼嗎？	제가 확인한 곳에는 플레세트는 없어요.{nl}찾으신 거라도 있나요?				우그니스
QUEST_LV_0400_20180327_000139	{nl}啊，好..{nl}沒有啊..	{nl}아 네..{nl}없었군요..				우그니스
QUEST_LV_0400_20180327_000140	結果我的搜查狀況就是原地踏步而已。{nl}你說過師父想要透過你來掌握我們的搜查狀況對吧？	결국 제 수색 상황은 제자리 걸음이네요.{nl}스승님이 당신을 통해서 저희들의 수색 상황을 알고 싶다고 하셨죠?				우그니스
QUEST_LV_0400_20180327_000141	{nl}除了我之外，師父還收了兩名徒弟。{nl}一個是亞奎爾拉斯，一個是傑諾納斯。	{nl}저 말고도 스승님은 2명의 제자를 더 두셨어요.{nl}한 명은 아퀼라스 다른 한 명은 제노나스에요.				우그니스
QUEST_LV_0400_20180327_000142	{nl}亞奎爾拉斯在前往帕馬勒森林的路上，傑諾納斯則在凱依內渡口那。{nl}既然你已經見過亞奎爾拉斯...那就去找傑諾納斯吧。	{nl}아퀼라스는 파마르 숲으로 향하는 길에 있고 제노나스는 카이넨 나루터에 있어요.{nl}아퀼라스는 이미 만나셨다고 하니.. 제노나스에게 가보세요.				우그니스
QUEST_LV_0400_20180327_000143	我稍微收拾一下就會回去找師傅。	조금 마무리하고 스승님께 돌아갈 겁니다.				우그니스
QUEST_LV_0400_20180327_000144	傑諾納斯	제노나스				
QUEST_LV_0400_20180327_000145	真是謝謝你。{nl}要不是有你，我就被羅裴努卡成功襲擊了。	정말로 감사합니다. {nl}당신이 아니었다면 전 롬펠누카들에게 당했을 거예요.				제노나스
QUEST_LV_0400_20180327_000146	是的，沒錯。{nl}我在找造箭者之箭。	네 맞아요.{nl}플레세트를 찾고 있었어요.				제노나스
QUEST_LV_0400_20180327_000147	{nl}不過如果這樣找就能找到東西的話，早就被人給拿走了吧。{nl}真是徒勞無功。	{nl}그런데  이런 식으로 찾는다고 찾아질 물건이었으면 누군가 벌써 가져갔겠죠.{nl}정말 아무 소용이 없는 일이에요.				제노나스
QUEST_LV_0400_20180327_000148	{nl}而且還有魔族，連生命安全都受到威脅。{nl}我真的無法理解師父這次的指示。	{nl}심지어 마족이 있어 목숨까지 위험하다고요.{nl}스승님의 이번 지시는 이해가 안돼요.				제노나스
QUEST_LV_0400_20180327_000149	{nl}該去追究一下了。	{nl}따지러 가야겠어요.				제노나스
QUEST_LV_0400_20180327_000150	要找出那個不知道在哪裡的弓箭，我想大家都很累。{nl}更何況還是在這種魔族肆虐的地方...	어디에 있는지도 모르는 화살을 찾으라고 하니 다들 힘들었을 겁니다.{nl}더구나 마족이 이렇게 돌아다니는 곳에서..				메켄
QUEST_LV_0400_20180327_000151	{nl}都是我的不足害的。	{nl}모두 제가 부족한 탓입니다.				메켄
QUEST_LV_0400_20180327_000152	造箭者之箭是由現在造箭者大師的祖先製作而成，並交給利迪亞夏班的。{nl}難道我就不想跟造箭者大師談嗎？	플레세트는 현재 플레처 마스터의 선조가 만들어 리디아 샤펜에게 주었습니다.{nl}저라고 플레처 마스터에게 말 해볼 생각을 안 해 봤겠습니까?				메켄
QUEST_LV_0400_20180327_000153	{nl}不過...不管是造箭者大師...還是星之塔的團員，都認爲我是叛徒，不會願意幫助我的。{nl}所以我也不抱期待...	{nl}하지만..플레처 마스터나.. 별의 탑 단원들은 절 배신자라 생각해 도와주지 않을 겁니다.{nl}그래서 기대도 하지 않고 있어요..				메켄
QUEST_LV_0400_20180327_000154	雖然很感謝你願意這樣為我出頭...{nl}但就算請求幫助，也沒有用的。	그렇게 나서 주시겠다면 감사한 일입니다만..{nl}청해봐도 소용없을 겁니다.				메켄
QUEST_LV_0400_20180327_000155	{nl}不過你也不用太失望。{nl}造箭者大師就在女神的古院裡。	{nl}그래도 너무 실망하지 마십시오.{nl}플레처 마스터는 여신의 옛뜰에 있습니다.				메켄
QUEST_LV_0400_20180327_000156	造箭者大師	플레처 마스터				
QUEST_LV_0400_20180327_000157	梅坎說要我幫他找造箭者之箭？{nl}你知道他是什麼樣的人，還這樣拜託我嗎？	메켄이 플레세트를 찾도록 도와달라고 하셨소?{nl}그 자가 어떤 자인지 알고 내게 부탁하고 있는 거요?				플레처 마스터
QUEST_LV_0400_20180327_000158	{nl}他能找到造箭者之箭並還給我的話，我倒是願意幫他。{nl}不過找到造箭者之箭後，他一定會露出真面目，將它佔為己有的。	{nl}그 자가 플레세트를 찾고 내게 돌려준다면 조금이라도 도와줄 의향이 있소. {nl}하지만 플레세트를 찾으면 분명 속내를 드러내 그것을 차지할 것이오.				플레처 마스터
QUEST_LV_0400_20180327_000159	若是會做到那地步，那我會相信你看看。	그렇게까지 하겠다면 당신을 믿어 보겠소.				플레쳐 마스터
QUEST_LV_0400_20180327_000160	{nl}這裝置是能探測造箭者之箭位置的製作書。{nl}把這個拿去給梅坎吧。	{nl}여기 플레세트를 탐지할 수 있는 장치의 제작서요.{nl}이걸 가지고 메켄에게 가시오.				플레쳐 마스터
QUEST_LV_0400_20180327_000161	他在女神的古院。{nl}這會是趟漫長的旅程...	여신의 옛뜰입니다.{nl}먼 길이 되실 겁니다..				메켄
QUEST_LV_0400_20180327_000162	他將探測造箭者之箭的製作書交給你？	플레세트를 탐지 할 수 장치를 만드는 방법이 적힌 제작서를 줬단 말입니까?				메켄
QUEST_LV_0400_20180327_000163	{nl}他怎麼會想要幫我呢？	{nl}어떻게 그가 저를 도울 생각을 하게 된 거죠?				메켄
QUEST_LV_0400_20180327_000164	{nl}啊.. 	{nl}아.. 				메켄
QUEST_LV_0400_20180327_000165	{nl}原來如此。{nl}原來是聽到如果我不交出造箭者之箭就要交出人頭的話，才肯幫我的啊。	{nl}그렇군요.{nl}제가 플레세트를 내주지 않을 땐 제 목을 치겠다는 말을 듣고서야 돕겠다는 거군요.				메켄
QUEST_LV_0400_20180327_000166	{nl}不會有我要交出人頭的狀況發生的。{nl}我就來讀看看這本製作書吧。	{nl}제 목을 쳐야 하는 상황은 없을 겁니다.{nl}그럼 저는 이 제작서를 좀 읽어보겠습니다.				메켄
QUEST_LV_0400_20180327_000167	梅坎是將星之塔團長，也就是他親哥哥，趕下團長之位的大功臣。	메켄은 별의 탑 단장이자 자신의 친형을 단장 자리에서 끌어내리는데 일등 공신을 한 인물이오.				플레쳐 마스터
