QUEST_JOBSTEP_20150317_000108	梅羅葛在落雨林很容易見到。{nl}收拾乾淨之後，拿去給位在柯拉佩達的弩箭手大師。	메로그는 낙우림에서 쉽게 볼 수 있어.{nl}깨끗하게 갈무리해서 클라페다에 계신 쿼렐슈터 마스터에게 가져다 드려.				
QUEST_JOBSTEP_20150317_000109	這種程度品質算相當不錯。弓箭手大師應該也會很有成就感的。{nl}來，手抄本已經準備好了，你拿去吧。	이 정도면 꽤 질이 좋군. 아처 마스터도 꽤 보람이 있겠어.{nl}자. 사본은 미리 준비해 두었으니 가져가게.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000110	現在只剩最後一本了。{nl}把這個袋子交給遊俠大師，然後把書帶回來吧。{nl}	이제 마지막 한 권만 남았군.{nl}레인저 마스터에게 이 주머니를 가져다주고 책을 받아와 줘.{nl}				아처 마스터
QUEST_JOBSTEP_20150317_000111	是弓箭手大師派你來的嗎？{nl}辛苦你了。說好的書就交給你吧。	아처 마스터가 보낸 건가?{nl}뭐, 수고했어. 약속한 책은 넘겨주지.				레인저 마스터
QUEST_JOBSTEP_20150317_000112	還沒拿到書嗎？{nl}我想盡早看到利迪亞夏班所有的書湊齊的樣子…	책은 아직인건가?{nl}빨리 리디아 샤펜님의 모든 책이 모여 있는 걸 보고 싶은데..				아처 마스터
QUEST_JOBSTEP_20150317_000113	終於全收集齊全了。{nl}我會依約定傳授給你我的技術，請多多指教。	드디어 모두 모았군.{nl}약속대로 내 기술을 전수해 줄 테니 잘 부탁한다.				
QUEST_JOBSTEP_20150317_000114	我有想收集的書，就是利迪亞夏班的書。{nl}你如果可以幫我收集那個書，我就傳授我的技術給你，如何？	내가 모으려고 하는 책이 있어. 리디아 샤펜의 책이지.{nl}네가 그걸 모아 주면 내 기술을 전수해 주겠어. 어때?				
QUEST_JOBSTEP_20150317_000115	聽說第一本書原本是在礦山村莊裡，但是在布貝襲擊時就下落不明了。{nl}會不會在布貝前哨基地裡呢？	첫 권은 광산 마을에 있었다는데 부베들이 습격할 때 같이 사라져 버렸다는군.{nl}아마 부베 전초기지에 있지 않을까?				레인저 마스터
QUEST_JOBSTEP_20150317_000116	天啊！還不賴嘛？{nl}之後你也讀讀看，對你應該會有幫助。	어머나, 제법인걸?{nl}나중에 너도 읽어보면 도움이 될 거야.				레인저 마스터
QUEST_JOBSTEP_20150317_000117	問題是獵人大師。我真的不想看到那種女人的臉。{nl}所以你就當成是繳學費，去向她把下本書買回來。	문제는 헌터 마스터야. 그런 여자 얼굴 따윈 정말 보고 싶지 않거든.{nl}그러니 네가 수업료라 생각하고 그 여자에게서 다음 권을 사와. 				
QUEST_JOBSTEP_20150317_000118	你指的是我擁有的書嗎？{nl}嗯，沒問題啊。給我5,000銀幣就讓給你。	제가 가지고 있는 책 말씀이십니까.{nl}뭐, 좋아요. 5,000 실버에 양도해 드리지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000119	我想5,000銀幣應該夠吧。{nl}這點錢你能替我出吧？	한 5,000 실버 정도면 되지 않을까 싶네.{nl}이 정도면 대신 내줄 수 있지? 				
QUEST_JOBSTEP_20150317_000120	你來得正好。{nl}弩箭手大師說如果你取得梅羅葛的皮革，他就幫你製作下一本書的手抄本。	마침 잘 왔어. {nl}쿼렐슈터 마스터가 메로그의 가죽을 구해 오면 다음 권의 사본을 만들어 주겠대.				
QUEST_JOBSTEP_20150317_000121	遊俠大師沒說什麼嗎？{nl}他拜託我取得梅羅葛的皮革。	레인저 마스터가 뭐라고 하진 않던가?{nl}메로그 가죽을 부탁했었는데.				
QUEST_JOBSTEP_20150317_000122	梅羅葛在落雨林，弩箭手大師在柯拉佩達。{nl}天啊！你如果不快一點也許會被別人搶先，那本書..	메로그는 낙우림에, 쿼렐슈터 마스터는 클라페다에 있어. {nl}어머. 빨리 가지 않으면 다른 사람이 먼저 채갈지도 모르겠네, 그 책..				
QUEST_JOBSTEP_20150317_000123	這種程度品質算相當不錯。{nl}來，將這本書交給遊俠大師吧。{nl}	이 정도면 꽤 질이 좋군. {nl}자. 이 책을 레인저 마스터에게 가져다 주게.{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000124	最後一本書在柯拉佩達的弓箭手大師手中。{nl}聽說他正在修復崩塌的城牆，利用這點應該能輕鬆把書拿到手吧？	마지막 책은 클라페다의 아처 마스터가 가지고 있어.{nl}무너진 성벽을 수리하고 있다고 하니 이걸 이용하면 쉽게 책을 얻을 수 있을지도?				레인저 마스터
QUEST_JOBSTEP_20150317_000125	據說礦山村莊有適合用來修復城牆的石頭。{nl}把它送給弓箭手大師應該行得通。	광산 마을에 성벽 수리에 적당한 바위가 있다고 들었어.{nl}그걸 아처 마스터에게 선물하면 될 거야.				레인저 마스터
QUEST_JOBSTEP_20150317_000126	這石頭是遊俠大師送的嗎？{nl}利迪亞夏班之書你可以直接來借啊。總之謝謝你。	이 바위는 레인저 마스터가 보낸 건가?{nl}리디아 샤펜의 책이라면 그냥 와서 빌려 가도 되는데. 어쨌든 고마워.				아처 마스터
QUEST_JOBSTEP_20150317_000127	終於都收集齊了，真的辛苦了。{nl}我會依約定傳授我的技術給你，但你要負責跟上。	드디어 다 모았군. 정말 수고했어.{nl}약속대로 나의 기술을 전수해 주겠다만 따라오는 건 네 재량이야.				
QUEST_JOBSTEP_20150317_000128	你找到不錯的皮革了。{nl}快交給弩箭手大師吧。	괜찮은 가죽을 구해 왔네.{nl}어서 쿼렐슈터 마스터에게 갖다 줘.				레인저 마스터
QUEST_JOBSTEP_20150317_000129	為什麼把它帶來給我？{nl}快交給弓箭手大師。	그걸 왜 나에게 가지고 온 거지?{nl}빨리 아처 마스터에게 가져다 줘.				레인저 마스터
QUEST_JOBSTEP_20150317_000130	雕刻家泰斯拉	조각가 테슬라				
QUEST_JOBSTEP_20150317_000131	一般說來，雕刻家的能力雖然重要，但分辨材料的本事也一樣重要。{nl}如果你帶回我在尋找的藍色水晶，我就幫助你熟悉我的技術。	무릇 조각가란 실력도 중요하지만 재료를 알아보는 눈도 중요하다오.{nl}내가 찾는 푸른 수정을 가져온다면 자네가 내 기술을 익힐 수 있도록 도와 드리지.				
QUEST_JOBSTEP_20150317_000132	問題是那件事。{nl}當它在水晶礦山2層被發現時，不知道是從哪裡冒出的耶庫馬上把它吞下肚了。	문제는 그걸세.{nl}수정광산 2층에서 발견되자마자 어디선가 나타난 예쿱이 그걸 냉큼 집어삼켜 버렸다는군.				조각가 테슬라
QUEST_JOBSTEP_20150317_000133	哦，就是這個。{nl}我時間很多，我會慢慢教你的。	오오, 이거야 이거.{nl}나에겐 시간이 아주 많으니까 천천히 가르쳐 드리겠네.				조각가 테슬라
QUEST_JOBSTEP_20150317_000134	想要我傳授你高地戰士的劍法嗎？{nl}如果你取得輕裝步兵們的協助，我就考慮看看。	내게 하이랜더의 검법을 전수받고 싶나.{nl}그대가 펠타스타들의 협조를 구해 온다면 고려해 보겠다.				
QUEST_JOBSTEP_20150317_000135	當作取得協助的代價，只要支援木頭圓盾用板子5個就可以了。{nl}藍樹高原的伍潘特程度的話應該夠了吧！	협조를 구하는 대가로 우든 버클러용 판자 5개를 지원해 주면 될 것이다.{nl}쪽빛나무 고원의 우펜트 정도면 충분하겠지.				
QUEST_JOBSTEP_20150317_000136	你送來的援助材料我就感激地收下囉，可是高地戰士大師應該不會無故送我東西吧。{nl}請告訴我你想要的是什麼。{nl}	지원해주신 재료는 감사히 받겠습니다만, 하이랜더 마스터께서 그냥 보내셨을 리는 없을 터. {nl}무얼 원하는지 말씀해 보십시오.{nl}				펠타스타 마스터
QUEST_JOBSTEP_20150317_000137	大師之間的全面合作啊。我知道了。{nl}請幫我轉答我們輕裝步兵也會參與。	마스터간의 전면적인 협조라. 알겠습니다.{nl}저희 펠타스타들도 동참하겠다고 전해 주십시오.				펠타스타 마스터
QUEST_JOBSTEP_20150317_000138	像這樣如果大師之間能這樣團結一心，王國重建之日就不遠了。{nl}你已成功完成任務，我會傳授我的劍法給你。	이렇게 마스터간의 결속을 다지다 보면 왕국의 재건도 머지않을 것이다.{nl}그대가 훌륭히 임무를 완수하였으니 나의 검법을 전수해 주겠다.				
QUEST_JOBSTEP_20150317_000139	這樣就夠了。{nl}用它來取得輕裝步兵大師的協助就行了。	그 정도면 충분하다.{nl}그것으로 펠타스타 마스터의 협조를 구하면 될 것이다.				하이랜더 마스터
QUEST_JOBSTEP_20150317_000140	我們輕裝步兵根據和高地戰士的訂的盟約，決定在王國重建一事上助他們一臂之力。{nl}因此如果你想要獲得我的教導，你就要盡一下你該盡的義務。{nl}	우리 펠타스타는 하이랜더와 맺은 맹약에 따라 왕국 재건에 힘을 빌려주기로 하였습니다.{nl}따라서 당신도 저에게 가르침을 받길 원한다면 그에 대한 도리를 다할 의무가 있습니다.{nl}				
QUEST_JOBSTEP_20150317_000141	去找騎士團長烏斯卡，助他一臂之力吧！	기사단장 우스카님에게 가서 힘을 빌려 주도록 하세요.				
QUEST_JOBSTEP_20150317_000142	因為輕裝步兵大師的委託剛來的啊。{nl}之前高地戰士大師口出狂言說會獲得其他大師們的協助。{nl}	펠타스타 마스터의 요청으로 오셨군요.{nl}일전에 하이랜더 마스터께서 다른 마스터들의 협조를 받아 내겠다고 호언장담하셨었죠. {nl}				
QUEST_JOBSTEP_20150317_000143	沒想到他真的做到了。{nl}	설마 진짜로 해내실 줄은 몰랐습니다.{nl}				
QUEST_JOBSTEP_20150317_000144	我們輕裝步兵認為遵守做為一個人該遵守的道理是最重要的。	우리 펠타스타는 인간으로서 지켜야 할 도리를 가장 중요하게 여깁니다.				
QUEST_JOBSTEP_20150317_000145	剛好正打算要請求搜索支援。{nl}	마침 수색 지원을 요청하려던 참이었습니다.{nl}				
QUEST_JOBSTEP_20150317_000146	不久前派了4名偵察兵去荊棘心山溝，但是全部都失蹤了。{nl}也許是小看了荊棘林，而遇到什麼事故了.. 請幫忙尋找他們的下落。	얼마 전에 가시마음골에 4명의 정찰병을 보냈습니다만, 전부 실종되었습니다.{nl}어쩌면 가시 숲을 만만히 보다 변을 당한 게 아닌지.. 그들의 행방을 찾아 주십시오.				
QUEST_JOBSTEP_20150317_000147	也許發生了什麼緊急事故。{nl}請快點前往荊棘心山溝。	어쩌면 한시를 다투는 위급한 일이 발생했을 수도 있습니다.{nl}어서 빨리 가시마음골로 가 주십시오.				
QUEST_JOBSTEP_20150317_000148	這個.. 是他們的遺物啊。{nl}謝謝你找到遺物可以交給遺屬。{nl}	이건.. 그들의 유품이군요.{nl}가족들에게 유품이라도 전해줄 수 있게 찾아주셔서 감사합니다.{nl}				
QUEST_JOBSTEP_20150317_000149	高地戰士大師我會另外轉告他，你先回去吧！{nl}辛苦了。	하이랜더 마스터님께는 제가 따로 전해 드릴 테니 이만 돌아가 주십시오. {nl}수고하셨습니다.				
QUEST_JOBSTEP_20150317_000150	雖然心裡不太舒服，但是這程度算是成功完成任務了。{nl}我會依約定讓你接受輕裝步兵的教導。	마음은 좋지 않겠지만, 그 정도면 훌륭히 임무를 완수한 것이나 다름없습니다.{nl}약속대로 펠타스타의 가르침을 받도록 허락하지요.				
QUEST_JOBSTEP_20150317_000151	必須收集研究所需的火之氣息，但是沒有時間。{nl}如果你幫我收集，我就幫助你熟習烈焰法師的魔法。	연구에 필요한 불의 기운을 모아야 하는데 도무지 짬이 나질 않아.{nl}네가 그걸 모아 준다면 파이로맨서의 마법을 익힐 수 있도록 도와줄게.				
QUEST_JOBSTEP_20150317_000152	要是不繼續看好那個甕它就會破掉，必須留意。	그 항아리를 계속 지켜보지 않으면 깨져 버리니까 조심해야해.				파이로맨서 마스터
QUEST_JOBSTEP_20150317_000153	到落林花園將這個甕放在地上。{nl}然後消滅周圍怪物，氣息會聚集在甕裡。	내린나무 화원으로 가서 이 항아리를 바닥에 놔.{nl}그 다음엔 근처에 있는 몬스터를 처치하면 항아리에 기운이 모일거야.				
QUEST_JOBSTEP_20150317_000154	我正在找一本珍貴的書。{nl}如果你幫忙找那本書，我就幫你熟習寒冰法師的魔法。	제가 찾고 있는 귀한 책이 있습니다.{nl}그 책을 찾아다 주신다면 그대가 크리오맨서의 마법을 익힐 수 있도록 도와드리겠어요.				
QUEST_JOBSTEP_20150317_000155	你要找書嗎？{nl}很抱歉，已經太遲了。	책을 찾는다 했는가.{nl}미안하네만, 이미 늦었네.				광산 마을 촌장
QUEST_JOBSTEP_20150317_000156	有傳聞說它在礦山村莊，但我不清楚正確的來源。{nl}也許村長會知道…	광산 마을에 있다는 소문을 들었습니다만, 정확한 출처는 모르겠군요.{nl}아마 촌장이라면 알 지도..				크리오맨서 마스터
QUEST_JOBSTEP_20150317_000157	布貝襲擊村莊的時候把所有的書都帶走了。{nl}也許是想在前哨基地把它用來當燃料用吧。	부베들이 마을을 습격하면서 책이란 책은 모조리 가져가 버렸어.{nl}아마 전초기지에서 뗄감으로 쓸 모양이었겠지.				광산 마을 촌장
QUEST_JOBSTEP_20150317_000158	如果有那些書我們會很珍惜的。{nl}你去仔細找找吧。	그런 게 있었다면 우리도 소중히 했겠지.{nl}자네가 잘 찾아보게.				광산 마을 촌장
QUEST_JOBSTEP_20150317_000159	你幫忙找回來啦。辛苦了。{nl}如果想跟上我的修練課程，必須認真努力才行。	찾아오셨군요. 수고했어요.{nl}제 수련 과정을 잘 따라 오시려면 열심히 노력하셔야 할 겁니다.				크리오맨서 마스터
QUEST_JOBSTEP_20150317_000160	據說那本書最後被發現的地方是礦山村莊。{nl}那書非常珍貴，也許村長會知道。	그 책이 마지막으로 목격된 곳은 광산 마을이라고 합니다.{nl}매우 귀한 책이니 어쩌면 촌장이 알고 있을지도 모르겠군요.				크리오맨서 마스터
QUEST_JOBSTEP_20150317_000161	看來你找到書了。雖然不太清楚，但恭喜你囉。{nl}快回去找等著看那本書的人吧。	책을 찾은 모양이군. 잘은 모르지만 축하하네.{nl}어서 그 책을 기다리는 사람에게 돌아가보지 그런가.				광산 마을 촌장
QUEST_JOBSTEP_20150317_000162	聖火祭司大師	크리비 마스터				
QUEST_JOBSTEP_20150317_000163	一般來說聖火祭司必須脫離人類的羈絆，以一名聖職者的身分來奉獻。{nl}對夏奧雷伊森林的所有女神像進行奉獻祈禱。{nl}	무릇 크리비란 인간의 굴레를 벗고 성직자로서 자신을 봉헌해야 하네.{nl}샤울레이 숲의 모든 여신상에게 봉헌 기도를 드리는 것으로 말일세.{nl}				
